User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002620,P00042942,M,18-25,4,C,4+,0,1,15,,11849
1002620,P00142142,M,18-25,4,C,4+,0,1,2,15,15786
1002620,P00129342,M,18-25,4,C,4+,0,1,5,15,4455
1002620,P00243942,M,18-25,4,C,4+,0,1,2,15,11539
1002620,P00161942,M,18-25,4,C,4+,0,5,8,,5264
1002620,P00268442,M,18-25,4,C,4+,0,8,17,,10013
1002620,P00251242,M,18-25,4,C,4+,0,5,11,,7007
1002621,P00182342,M,18-25,0,C,1,0,1,5,6,11526
1002621,P00016342,M,18-25,0,C,1,0,1,2,8,15795
1002621,P00213642,M,18-25,0,C,1,0,11,,,4446
1002621,P00068242,M,18-25,0,C,1,0,2,4,,6864
1002621,P00018842,M,18-25,0,C,1,0,8,,,6058
1002621,P00050642,M,18-25,0,C,1,0,15,16,,4749
1002621,P00001242,M,18-25,0,C,1,0,5,11,,6913
1002621,P00266542,M,18-25,0,C,1,0,2,16,,13251
1002621,P00035542,M,18-25,0,C,1,0,3,4,12,13618
1002622,P00283142,F,36-45,6,B,2,1,13,14,16,580
1002622,P00109542,F,36-45,6,B,2,1,8,14,17,5963
1002622,P00150342,F,36-45,6,B,2,1,8,14,,8026
1002622,P00188242,F,36-45,6,B,2,1,8,14,,8055
1002624,P00000142,F,36-45,0,A,1,1,3,4,5,13353
1002624,P00352142,F,36-45,0,A,1,1,1,6,16,15551
1002624,P00127442,F,36-45,0,A,1,1,1,2,15,15750
1002624,P00221442,F,36-45,0,A,1,1,1,2,5,19481
1002624,P00233442,F,36-45,0,A,1,1,1,2,15,12041
1002624,P00042142,F,36-45,0,A,1,1,1,2,6,15271
1002624,P00342742,F,36-45,0,A,1,1,8,14,,7767
1002624,P00049642,F,36-45,0,A,1,1,8,14,,6162
1002624,P00183942,F,36-45,0,A,1,1,3,4,,13383
1002624,P00350942,F,36-45,0,A,1,1,3,4,5,13409
1002625,P00257642,M,36-45,7,C,3,0,5,11,,5476
1002625,P00226242,M,36-45,7,C,3,0,11,15,,6044
1002625,P00246742,M,36-45,7,C,3,0,11,15,,3059
1002627,P00245642,M,26-35,1,B,2,1,5,11,12,3668
1002627,P00234842,M,26-35,1,B,2,1,5,6,16,8901
1002627,P00115442,M,26-35,1,B,2,1,8,,,7962
1002627,P00110842,M,26-35,1,B,2,1,1,2,5,12010
1002627,P00114942,M,26-35,1,B,2,1,1,15,16,11389
1002627,P00200242,M,26-35,1,B,2,1,8,10,16,5845
1002627,P00122542,M,26-35,1,B,2,1,11,,,4687
1002627,P00085342,M,26-35,1,B,2,1,10,13,,18903
1002627,P00348942,M,26-35,1,B,2,1,8,13,,7903
1002627,P00000142,M,26-35,1,B,2,1,3,4,5,10729
1002627,P00337942,M,26-35,1,B,2,1,5,,,6948
1002627,P00134342,M,26-35,1,B,2,1,5,,,7188
1002627,P00216742,M,26-35,1,B,2,1,5,,,5249
1002627,P00172542,M,26-35,1,B,2,1,5,8,,5161
1002627,P00193142,M,26-35,1,B,2,1,5,,,6853
1002627,P00259842,M,26-35,1,B,2,1,1,14,16,15163
1002627,P00345742,M,26-35,1,B,2,1,1,2,15,11645
1002627,P00129142,M,26-35,1,B,2,1,1,11,,4150
1002627,P00305142,M,26-35,1,B,2,1,1,,,7649
1002627,P00120942,M,26-35,1,B,2,1,8,,,4231
1002627,P00213742,M,26-35,1,B,2,1,8,,,10011
1002628,P00102642,F,26-35,2,B,0,0,4,8,9,721
1002628,P00120742,F,26-35,2,B,0,0,8,12,17,7895
1002628,P00346542,F,26-35,2,B,0,0,10,13,16,19180
1002628,P00015942,F,26-35,2,B,0,0,6,10,13,8359
1002628,P00216042,F,26-35,2,B,0,0,5,8,,8790
1002628,P00028842,F,26-35,2,B,0,0,6,8,,15962
1002628,P00102342,F,26-35,2,B,0,0,8,14,17,7986
1002628,P00150342,F,26-35,2,B,0,0,8,14,,8114
1002628,P00289342,F,26-35,2,B,0,0,5,8,14,7127
1002628,P00061142,F,26-35,2,B,0,0,8,16,,7924
1002628,P00303442,F,26-35,2,B,0,0,1,8,14,8197
1002628,P00304942,F,26-35,2,B,0,0,6,8,,4114
1002629,P00027542,M,26-35,11,C,0,1,8,,,8064
1002629,P00093342,M,26-35,11,C,0,1,1,8,18,15612
1002629,P00329642,M,26-35,11,C,0,1,8,14,,8109
1002629,P00302642,M,26-35,11,C,0,1,16,,,16209
1002629,P00129542,M,26-35,11,C,0,1,8,14,,9743
1002629,P0097242,M,26-35,11,C,0,1,1,16,,19658
1002629,P00288742,M,26-35,11,C,0,1,16,,,20713
1002629,P00128042,M,26-35,11,C,0,1,1,5,18,15427
1002629,P00265242,M,26-35,11,C,0,1,5,8,,7038
1002629,P00303042,M,26-35,11,C,0,1,5,,,6995
1002631,P00085042,F,51-55,1,B,2,1,5,6,,8749
1002631,P0099842,F,51-55,1,B,2,1,5,12,14,8633
1002631,P00178542,F,51-55,1,B,2,1,8,13,,8055
1002632,P00163442,M,55+,0,C,1,0,6,8,13,12297
1002632,P00158542,M,55+,0,C,1,0,5,6,13,5394
1002632,P00062842,M,55+,0,C,1,0,1,2,13,12099
1002633,P00112142,F,36-45,9,C,1,1,1,2,14,11436
1002633,P00253042,F,36-45,9,C,1,1,8,,,5845
1002633,P00255942,F,36-45,9,C,1,1,1,16,,15528
1002634,P00272942,M,55+,1,A,3,1,5,,,7187
1002634,P00265242,M,55+,1,A,3,1,5,8,,6879
1002634,P00205942,M,55+,1,A,3,1,5,8,14,7158
1002634,P00021742,M,55+,1,A,3,1,5,,,5236
1002634,P00303242,M,55+,1,A,3,1,5,8,,6986
1002634,P00109542,M,55+,1,A,3,1,8,14,17,7839
1002634,P00076142,M,55+,1,A,3,1,8,,,6034
1002634,P00055042,M,55+,1,A,3,1,8,,,5930
1002634,P00110242,M,55+,1,A,3,1,8,,,6031
1002634,P00010742,M,55+,1,A,3,1,1,8,17,15605
1002634,P00144642,M,55+,1,A,3,1,1,15,16,11389
1002634,P00286742,M,55+,1,A,3,1,1,16,,19551
1002634,P00317842,M,55+,1,A,3,1,8,,,5831
1002636,P00174442,M,18-25,12,C,4+,1,5,,,7187
1002637,P00328442,F,36-45,20,B,1,0,5,14,,6991
1002637,P00296042,F,36-45,20,B,1,0,8,13,16,5892
1002638,P00117742,M,26-35,14,B,2,0,8,,,6049
1002638,P00092942,M,26-35,14,B,2,0,8,17,,7783
1002638,P00085942,M,26-35,14,B,2,0,2,4,8,9704
1002638,P00289942,M,26-35,14,B,2,0,3,4,5,13236
1002638,P0095842,M,26-35,14,B,2,0,3,4,12,10725
1002638,P00274142,M,26-35,14,B,2,0,1,,,11902
1002638,P00339942,M,26-35,14,B,2,0,1,,,11456
1002638,P00125942,M,26-35,14,B,2,0,1,2,15,8310
1002638,P00233942,M,26-35,14,B,2,0,1,15,,11895
1002638,P00226542,M,26-35,14,B,2,0,1,5,,8309
1002638,P00319942,M,26-35,14,B,2,0,1,8,,12039
1002638,P00287242,M,26-35,14,B,2,0,5,,,5405
1002638,P00259242,M,26-35,14,B,2,0,5,,,3441
1002638,P00271542,M,26-35,14,B,2,0,18,,,3088
1002638,P00026042,M,26-35,14,B,2,0,8,14,17,6056
1002638,P00182642,M,26-35,14,B,2,0,2,4,9,6940
1002638,P00184242,M,26-35,14,B,2,0,9,15,,14277
1002638,P00153842,M,26-35,14,B,2,0,8,14,16,7831
1002638,P00327342,M,26-35,14,B,2,0,16,,,16778
1002638,P00344342,M,26-35,14,B,2,0,8,14,,5848
1002638,P00196642,M,26-35,14,B,2,0,8,14,,4046
1002638,P00261242,M,26-35,14,B,2,0,1,17,,4041
1002638,P00223042,M,26-35,14,B,2,0,1,2,8,7765
1002638,P00363242,M,26-35,14,B,2,0,1,2,9,4408
1002638,P00321042,M,26-35,14,B,2,0,1,17,,7890
1002638,P00001042,M,26-35,14,B,2,0,1,2,16,3847
1002638,P00053042,M,26-35,14,B,2,0,5,14,16,3580
1002639,P00031042,F,26-35,6,C,3,0,8,,,8133
1002639,P00351142,F,26-35,6,C,3,0,1,8,17,19579
1002640,P00249542,M,36-45,12,C,4+,1,1,5,15,15291
1002640,P00295942,M,36-45,12,C,4+,1,2,5,15,16188
1002640,P00255942,M,36-45,12,C,4+,1,1,16,,15179
1002641,P00086042,M,26-35,6,C,1,1,8,14,17,10039
1002641,P00331942,M,26-35,6,C,1,1,5,,,8781
1002641,P00288642,M,26-35,6,C,1,1,16,,,20511
1002641,P00130742,M,26-35,6,C,1,1,1,14,17,15578
1002641,P00151742,M,26-35,6,C,1,1,8,15,16,7881
1002641,P00059442,M,26-35,6,C,1,1,6,8,16,16665
1002641,P00289942,M,26-35,6,C,1,1,3,4,5,13671
1002641,P00321742,M,26-35,6,C,1,1,5,8,17,7123
1002641,P00253242,M,26-35,6,C,1,1,5,,,7096
1002641,P00130942,M,26-35,6,C,1,1,5,8,,2005
1002642,P00216142,M,26-35,0,C,0,0,1,16,,19337
1002642,P00160042,M,26-35,0,C,0,0,1,13,16,19406
1002643,P00246142,M,46-50,17,B,1,1,1,15,17,7939
1002643,P00120242,M,46-50,17,B,1,1,8,,,5861
1002643,P00116142,M,46-50,17,B,1,1,10,13,16,18919
1002643,P00121342,M,46-50,17,B,1,1,1,5,18,19392
1002643,P00243442,M,46-50,17,B,1,1,11,,,4609
1002643,P00156442,M,46-50,17,B,1,1,8,,,7778
1002643,P00116742,M,46-50,17,B,1,1,11,,,4644
1002643,P00295442,M,46-50,17,B,1,1,8,,,8017
1002643,P00125042,M,46-50,17,B,1,1,11,,,3180
1002643,P00015042,M,46-50,17,B,1,1,8,17,,5996
1002643,P00145642,M,46-50,17,B,1,1,1,8,17,4115
1002643,P00351142,M,46-50,17,B,1,1,1,8,17,15470
1002643,P00116342,M,46-50,17,B,1,1,2,,,12768
1002643,P00251542,M,46-50,17,B,1,1,11,16,,3113
1002644,P00155742,M,18-25,15,C,3,0,8,,,4064
1002644,P00113342,M,18-25,15,C,3,0,1,8,17,15619
1002645,P00247542,M,26-35,7,A,1,0,8,16,,7955
1002645,P00255942,M,26-35,7,A,1,0,1,16,,15253
1002645,P00279542,M,26-35,7,A,1,0,8,,,3962
1002645,P00198742,M,26-35,7,A,1,0,1,2,11,12107
1002645,P00120242,M,26-35,7,A,1,0,8,,,5892
1002645,P00329542,M,26-35,7,A,1,0,1,15,16,15346
1002645,P00105142,M,26-35,7,A,1,0,1,2,15,12009
1002645,P00113142,M,26-35,7,A,1,0,1,5,12,15626
1002645,P00259842,M,26-35,7,A,1,0,1,14,16,11888
1002645,P00045842,M,26-35,7,A,1,0,5,14,,3529
1002646,P00161942,M,46-50,17,C,1,1,5,8,,7073
1002648,P00087442,M,26-35,17,B,2,0,5,,,8588
1002648,P00255742,M,26-35,17,B,2,0,3,4,,10883
1002648,P00216342,M,26-35,17,B,2,0,3,4,5,8164
1002648,P00245642,M,26-35,17,B,2,0,5,11,12,8832
1002648,P00226242,M,26-35,17,B,2,0,11,15,,6002
1002648,P00045542,M,26-35,17,B,2,0,5,14,,5369
1002649,P00178942,M,26-35,16,C,2,0,5,8,,6957
1002649,P00303242,M,26-35,16,C,2,0,5,8,,8687
1002649,P00288942,M,26-35,16,C,2,0,1,2,5,11995
1002649,P00080042,M,26-35,16,C,2,0,5,14,,5437
1002649,P00045542,M,26-35,16,C,2,0,5,14,,7056
1002649,P00035942,M,26-35,16,C,2,0,1,5,18,11529
1002649,P00249542,M,26-35,16,C,2,0,1,5,15,12097
1002649,P00344742,M,26-35,16,C,2,0,5,,,3619
1002649,P00113342,M,26-35,16,C,2,0,1,8,17,15615
1002650,P00288642,M,46-50,7,C,1,0,16,,,12634
1002650,P00248142,M,46-50,7,C,1,0,5,,,1790
1002650,P00323942,M,46-50,7,C,1,0,8,15,,9928
1002650,P00003642,M,46-50,7,C,1,0,8,,,6195
1002651,P00277442,M,55+,14,C,3,1,1,6,15,15867
1002651,P00155442,M,55+,14,C,3,1,1,11,15,15786
1002651,P00142142,M,55+,14,C,3,1,1,2,15,15640
1002651,P00165642,M,55+,14,C,3,1,1,8,16,15317
1002651,P00009342,M,55+,14,C,3,1,1,16,,11650
1002651,P00020342,M,55+,14,C,3,1,1,2,,4130
1002653,P00250642,M,26-35,7,A,0,0,11,,,5931
1002653,P00331042,M,26-35,7,A,0,0,5,8,,7095
1002654,P00294542,F,36-45,9,C,0,1,8,,,3948
1002654,P00333042,F,36-45,9,C,0,1,5,8,,5240
1002654,P00154442,F,36-45,9,C,0,1,8,14,,5935
1002654,P00006142,F,36-45,9,C,0,1,8,,,9751
1002654,P00154242,F,36-45,9,C,0,1,8,,,9841
1002654,P00109542,F,36-45,9,C,0,1,8,14,17,4202
1002655,P00265242,M,36-45,7,C,1,0,5,8,,7025
1002655,P00105142,M,36-45,7,C,1,0,1,2,15,15375
1002655,P00237642,M,36-45,7,C,1,0,5,14,,7067
1002655,P00361242,M,36-45,7,C,1,0,16,,,8178
1002655,P00173242,M,36-45,7,C,1,0,5,,,5233
1002655,P00217742,M,36-45,7,C,1,0,5,14,,3602
1002655,P00251242,M,36-45,7,C,1,0,5,11,,8700
1002656,P00370242,M,55+,13,C,2,1,5,,,6928
1002656,P00327542,M,55+,13,C,2,1,5,,,8729
1002656,P00304642,M,55+,13,C,2,1,2,14,15,13039
1002656,P00346442,M,55+,13,C,2,1,1,2,14,15905
1002656,P00173842,M,55+,13,C,2,1,1,2,15,11411
1002658,P00031042,M,26-35,7,A,3,0,8,,,7865
1002659,P00278642,M,36-45,14,B,4+,1,5,,,6918
1002659,P00120142,M,36-45,14,B,4+,1,5,,,5404
1002659,P00002142,M,36-45,14,B,4+,1,1,5,8,19643
1002659,P00115642,M,36-45,14,B,4+,1,8,14,,10011
1002659,P00005042,M,36-45,14,B,4+,1,6,16,,19933
1002659,P00114442,M,36-45,14,B,4+,1,5,6,,8817
1002659,P00266642,M,36-45,14,B,4+,1,1,8,9,15690
1002660,P00080342,M,55+,17,C,0,0,1,6,8,15460
1002660,P00033042,M,55+,17,C,0,0,5,14,,6869
1002661,P00265242,M,55+,13,C,1,0,5,8,,5176
1002661,P00003442,M,55+,13,C,1,0,4,5,8,2866
1002661,P00216742,M,55+,13,C,1,0,5,,,7114
1002661,P00206042,M,55+,13,C,1,0,5,,,5367
1002661,P00248142,M,55+,13,C,1,0,5,,,5424
1002661,P00222142,M,55+,13,C,1,0,5,13,,3620
1002662,P00110542,M,26-35,17,C,4+,0,8,,,7970
1002663,P00025442,F,26-35,4,B,2,0,1,2,9,11955
1002663,P00324942,F,26-35,4,B,2,0,5,,,6889
1002663,P00003942,F,26-35,4,B,2,0,5,14,,6936
1002663,P00058442,F,26-35,4,B,2,0,5,14,,7084
1002663,P00110042,F,26-35,4,B,2,0,5,14,,8830
1002663,P00060542,F,26-35,4,B,2,0,5,,,6972
1002663,P00120042,F,26-35,4,B,2,0,1,2,,15242
1002663,P00277642,F,26-35,4,B,2,0,2,3,10,10013
1002663,P00243942,F,26-35,4,B,2,0,1,2,15,15756
1002663,P00187442,F,26-35,4,B,2,0,2,4,5,13108
1002663,P00005942,F,26-35,4,B,2,0,2,4,9,9530
1002663,P00268442,F,26-35,4,B,2,0,8,17,,5905
1002664,P00105942,M,36-45,7,B,1,0,5,,,5367
1002664,P00177942,M,36-45,7,B,1,0,5,8,,7191
1002664,P00218642,M,36-45,7,B,1,0,5,,,5166
1002664,P00028042,M,36-45,7,B,1,0,1,16,,4508
1002664,P00070442,M,36-45,7,B,1,0,1,15,,3936
1002664,P00170442,M,36-45,7,B,1,0,5,,,1784
1002664,P00015242,M,36-45,7,B,1,0,5,17,,1934
1002664,P00197242,M,36-45,7,B,1,0,4,5,,2131
1002664,P00233542,M,36-45,7,B,1,0,1,15,,15421
1002664,P00028842,M,36-45,7,B,1,0,6,8,,8242
1002664,P00223242,M,36-45,7,B,1,0,5,14,,5447
1002665,P00282242,M,36-45,11,B,1,0,5,8,17,8729
1002665,P00344142,M,36-45,11,B,1,0,18,,,3852
1002665,P00174742,M,36-45,11,B,1,0,12,,,366
1002665,P00233542,M,36-45,11,B,1,0,1,15,,19048
1002665,P00275842,M,36-45,11,B,1,0,2,9,15,13309
1002665,P00070042,M,36-45,11,B,1,0,1,2,16,11554
1002665,P00146042,M,36-45,11,B,1,0,1,13,15,15912
1002665,P00212042,M,36-45,11,B,1,0,13,15,,581
1002665,P00321042,M,36-45,11,B,1,0,1,17,,15445
1002665,P00066642,M,36-45,11,B,1,0,1,,,15524
1002665,P00170442,M,36-45,11,B,1,0,5,,,6883
1002665,P00214342,M,36-45,11,B,1,0,5,,,3466
1002665,P00198042,M,36-45,11,B,1,0,11,16,,7457
1002665,P00257842,M,36-45,11,B,1,0,11,,,6086
1002665,P00070342,M,36-45,11,B,1,0,1,2,14,11478
1002665,P00337542,M,36-45,11,B,1,0,5,14,,5164
1002665,P00052642,M,36-45,11,B,1,0,5,14,,5318
1002665,P00139542,M,36-45,11,B,1,0,5,,,5424
1002665,P00198342,M,36-45,11,B,1,0,5,11,,1989
1002665,P00102142,M,36-45,11,B,1,0,13,16,,752
1002665,P00009342,M,36-45,11,B,1,0,1,16,,4024
1002665,P00010342,M,36-45,11,B,1,0,8,14,,2295
1002665,P00313342,M,36-45,11,B,1,0,5,,,6976
1002665,P00111742,M,36-45,11,B,1,0,15,,,4609
1002665,P00346242,M,36-45,11,B,1,0,1,15,,19643
1002665,P00195642,M,36-45,11,B,1,0,5,,,3637
1002665,P00277542,M,36-45,11,B,1,0,1,6,15,15898
1002665,P00019142,M,36-45,11,B,1,0,11,15,,6090
1002665,P00320742,M,36-45,11,B,1,0,1,4,9,15200
1002665,P00161442,M,36-45,11,B,1,0,5,14,,5367
1002665,P00107742,M,36-45,11,B,1,0,8,,,2152
1002665,P00130542,M,36-45,11,B,1,0,8,,,5960
1002665,P00243642,M,36-45,11,B,1,0,11,,,1648
1002665,P00327342,M,36-45,11,B,1,0,16,,,16207
1002665,P0099942,M,36-45,11,B,1,0,5,12,14,1943
1002666,P00265242,M,46-50,16,C,1,0,5,8,,8898
1002666,P00303242,M,46-50,16,C,1,0,5,8,,8618
1002666,P00027542,M,46-50,16,C,1,0,8,,,6151
1002666,P00129842,M,46-50,16,C,1,0,6,8,15,16697
1002666,P00021642,M,46-50,16,C,1,0,8,14,,4063
1002666,P00318742,M,46-50,16,C,1,0,1,8,,11426
1002666,P00199442,M,46-50,16,C,1,0,5,9,,7113
1002667,P00108642,F,36-45,6,C,1,1,8,,,1950
1002667,P00083942,F,36-45,6,C,1,1,12,14,,1756
1002667,P00342742,F,36-45,6,C,1,1,8,14,,7822
1002668,P00326742,F,26-35,4,A,3,1,11,,,4506
1002668,P00251342,F,26-35,4,A,3,1,5,11,,5280
1002668,P00181642,F,26-35,4,A,3,1,11,16,,3121
1002668,P00111842,F,26-35,4,A,3,1,8,,,8041
1002668,P00085642,F,26-35,4,A,3,1,5,14,,8653
1002668,P00178942,F,26-35,4,A,3,1,5,8,,6866
1002668,P00116642,F,26-35,4,A,3,1,5,,,7193
1002668,P00197042,F,26-35,4,A,3,1,5,,,5143
1002668,P00048742,F,26-35,4,A,3,1,5,,,5253
1002669,P00349442,M,46-50,0,C,1,0,6,8,,20610
1002669,P00350342,M,46-50,0,C,1,0,1,6,,11516
1002670,P00188742,M,36-45,6,B,1,0,8,14,17,9926
1002670,P00073642,M,36-45,6,B,1,0,8,,,7897
1002670,P00199642,M,36-45,6,B,1,0,16,,,16157
1002670,P00126042,M,36-45,6,B,1,0,8,14,,6043
1002670,P00313142,M,36-45,6,B,1,0,8,,,6050
1002670,P00289342,M,36-45,6,B,1,0,5,8,14,5142
1002670,P00161942,M,36-45,6,B,1,0,5,8,,7167
1002670,P00003942,M,36-45,6,B,1,0,5,14,,7185
1002670,P00254142,M,36-45,6,B,1,0,8,,,7826
1002670,P00299142,M,36-45,6,B,1,0,5,,,5268
1002670,P00065242,M,36-45,6,B,1,0,2,3,4,9751
1002672,P00315442,M,36-45,7,C,1,1,1,,,15484
1002672,P00119642,M,36-45,7,C,1,1,1,2,8,15676
1002672,P00120042,M,36-45,7,C,1,1,1,2,,11476
1002674,P00148642,M,26-35,4,A,1,0,6,10,13,12232
1002674,P00022642,M,26-35,4,A,1,0,5,8,,7050
1002674,P00270242,M,26-35,4,A,1,0,8,,,10078
1002676,P00252442,M,55+,20,B,1,1,8,,,5919
1002676,P00110742,M,55+,20,B,1,1,1,2,8,19513
1002676,P00086442,M,55+,20,B,1,1,8,13,15,9755
1002676,P00150742,M,55+,20,B,1,1,8,14,,7986
1002676,P00252642,M,55+,20,B,1,1,8,,,7790
1002676,P00294042,M,55+,20,B,1,1,8,14,,8096
1002676,P00368342,M,55+,20,B,1,1,5,,,8761
1002677,P00103042,F,36-45,7,C,4+,0,1,14,,19536
1002677,P00253742,F,36-45,7,C,4+,0,1,16,,15474
1002677,P00212842,F,36-45,7,C,4+,0,8,16,,5983
1002678,P00084442,M,26-35,6,C,1,1,13,16,,941
1002678,P00288042,M,26-35,6,C,1,1,8,,,3994
1002678,P00329542,M,26-35,6,C,1,1,1,15,16,19202
1002678,P00226342,M,26-35,6,C,1,1,11,15,,4561
1002679,P00116142,F,18-25,4,A,2,0,10,13,16,23296
1002679,P00084842,F,18-25,4,A,2,0,8,16,,9919
1002679,P00112442,F,18-25,4,A,2,0,6,8,,16094
1002679,P00100842,F,18-25,4,A,2,0,5,,,7011
1002679,P00003942,F,18-25,4,A,2,0,5,14,,7192
1002679,P00182142,F,18-25,4,A,2,0,1,5,6,11600
1002679,P00111842,F,18-25,4,A,2,0,8,,,7972
1002679,P00113242,F,18-25,4,A,2,0,1,6,8,15393
1002679,P00273942,F,18-25,4,A,2,0,5,12,,8790
1002679,P00178242,F,18-25,4,A,2,0,8,,,7977
1002679,P00110042,F,18-25,4,A,2,0,5,14,,8709
1002679,P00147942,F,18-25,4,A,2,0,1,16,,15912
1002679,P00009342,F,18-25,4,A,2,0,1,16,,11684
1002679,P00102642,F,18-25,4,A,2,0,4,8,9,2823
1002679,P00196042,F,18-25,4,A,2,0,4,9,15,2785
1002679,P00084542,F,18-25,4,A,2,0,5,,,8619
1002680,P00108442,M,26-35,12,C,1,1,5,,,5395
1002680,P00115842,M,26-35,12,C,1,1,16,,,12772
1002680,P00178642,M,26-35,12,C,1,1,5,15,,5288
1002680,P00332242,M,26-35,12,C,1,1,1,16,,15898
1002680,P00321942,M,26-35,12,C,1,1,5,,,7179
1002680,P00000142,M,26-35,12,C,1,1,3,4,5,5619
1002680,P00331042,M,26-35,12,C,1,1,5,8,,6967
1002680,P00078742,M,26-35,12,C,1,1,5,8,14,5389
1002680,P00100442,M,26-35,12,C,1,1,2,4,5,13186
1002681,P00150142,F,26-35,4,B,1,0,8,,,8033
1002681,P00085942,F,26-35,4,B,1,0,2,4,8,16319
1002681,P0095842,F,26-35,4,B,1,0,3,4,12,13562
1002681,P00197042,F,26-35,4,B,1,0,5,,,8690
1002681,P00282642,F,26-35,4,B,1,0,5,,,5262
1002681,P00183242,F,26-35,4,B,1,0,5,15,,7088
1002681,P00193142,F,26-35,4,B,1,0,5,,,5479
1002681,P00228642,F,26-35,4,B,1,0,5,18,,5416
1002681,P00173542,F,26-35,4,B,1,0,5,8,,8672
1002681,P00289342,F,26-35,4,B,1,0,5,8,14,1973
1002681,P00303042,F,26-35,4,B,1,0,5,,,5436
1002681,P00040242,F,26-35,4,B,1,0,5,16,,5381
1002681,P00070742,F,26-35,4,B,1,0,5,,,5318
1002681,P00134542,F,26-35,4,B,1,0,5,14,,6854
1002682,P00125942,M,18-25,4,C,3,1,1,2,15,15221
1002683,P00201442,M,36-45,7,C,1,1,1,6,8,19487
1002683,P00144642,M,36-45,7,C,1,1,1,15,16,19047
1002683,P00057942,M,36-45,7,C,1,1,1,2,6,11996
1002683,P00127242,M,36-45,7,C,1,1,1,16,,19459
1002683,P00028842,M,36-45,7,C,1,1,6,8,,16178
1002683,P00192042,M,36-45,7,C,1,1,5,9,14,8647
1002683,P00117642,M,36-45,7,C,1,1,10,16,,23715
1002683,P00117542,M,36-45,7,C,1,1,18,,,3079
1002683,P00302442,M,36-45,7,C,1,1,5,6,,8694
1002683,P00120242,M,36-45,7,C,1,1,8,,,8018
1002683,P00121142,M,36-45,7,C,1,1,8,,,9970
1002683,P00145642,M,36-45,7,C,1,1,1,8,17,15752
1002683,P00286742,M,36-45,7,C,1,1,1,16,,15370
1002683,P00211142,M,36-45,7,C,1,1,5,,,8853
1002684,P00029142,F,18-25,0,C,3,1,8,,,3987
1002684,P00366442,F,18-25,0,C,3,1,8,12,,10062
1002684,P00313442,F,18-25,0,C,3,1,5,6,8,8823
1002684,P00213242,F,18-25,0,C,3,1,5,8,,7059
1002684,P00336942,F,18-25,0,C,3,1,5,,,6862
1002684,P00305642,F,18-25,0,C,3,1,7,,,12350
1002684,P00110142,F,18-25,0,C,3,1,7,,,16636
1002684,P00085242,F,18-25,0,C,3,1,8,14,17,7978
1002684,P00215642,F,18-25,0,C,3,1,8,,,5914
1002684,P00209842,F,18-25,0,C,3,1,5,8,,5443
1002684,P00129942,F,18-25,0,C,3,1,8,,,4237
1002684,P00153742,F,18-25,0,C,3,1,8,,,7926
1002685,P00317842,M,46-50,7,C,2,1,8,,,9744
1002685,P00112142,M,46-50,7,C,2,1,1,2,14,15860
1002685,P00201442,M,46-50,7,C,2,1,1,6,8,15381
1002685,P00051442,M,46-50,7,C,2,1,8,17,,9822
1002685,P00015942,M,46-50,7,C,2,1,6,10,13,16299
1002686,P00114042,M,26-35,0,C,1,0,5,14,,1834
1002686,P00224142,M,26-35,0,C,1,0,8,,,6007
1002688,P00306142,M,26-35,17,C,2,0,5,,,6857
1002688,P00270542,M,26-35,17,C,2,0,1,6,8,8256
1002688,P00127942,M,26-35,17,C,2,0,1,2,5,15308
1002688,P00242142,M,26-35,17,C,2,0,5,9,,1993
1002688,P00059442,M,26-35,17,C,2,0,6,8,16,12233
1002688,P00034742,M,26-35,17,C,2,0,5,14,17,8666
1002689,P00106742,M,26-35,12,B,0,0,3,5,,13421
1002689,P00112542,M,26-35,12,B,0,0,1,11,15,19356
1002689,P00111442,M,26-35,12,B,0,0,8,,,9972
1002689,P00046242,M,26-35,12,B,0,0,8,,,4021
1002689,P00216742,M,26-35,12,B,0,0,5,,,6872
1002691,P00115942,M,18-25,4,B,2,0,8,17,,9870
1002691,P00147842,M,18-25,4,B,2,0,8,,,5917
1002691,P00118342,M,18-25,4,B,2,0,2,3,15,13251
1002691,P00288042,M,18-25,4,B,2,0,8,,,7924
1002691,P00266542,M,18-25,4,B,2,0,2,16,,15870
1002692,P00106742,F,18-25,4,C,0,0,3,5,,13600
1002692,P00289942,F,18-25,4,C,0,0,3,4,5,13404
1002692,P00000142,F,18-25,4,C,0,0,3,4,5,13235
1002692,P00216342,F,18-25,4,C,0,0,3,4,5,10646
1002692,P00013742,F,18-25,4,C,0,0,5,,,8828
1002692,P00003242,F,18-25,4,C,0,0,8,15,,8110
1002692,P00214442,F,18-25,4,C,0,0,8,,,10013
1002692,P00198842,F,18-25,4,C,0,0,8,14,,1999
1002692,P00007342,F,18-25,4,C,0,0,8,14,,6134
1002693,P00368342,M,55+,13,C,1,0,5,,,7028
1002693,P00086342,M,55+,13,C,1,0,8,,,7772
1002693,P00058042,M,55+,13,C,1,0,8,16,,9830
1002693,P00297742,M,55+,13,C,1,0,8,17,,5837
1002693,P00084942,M,55+,13,C,1,0,5,8,,5408
1002693,P00282442,M,55+,13,C,1,0,5,8,18,3501
1002693,P00202142,M,55+,13,C,1,0,8,16,17,7947
